# Sweep_to with Square Only
# keep0 keep1 keep2 keep3 keep4
0 12336 14506 14432 15296 15266
1 12336 14506 12343 14502 12340
2 12336 14455 12344 12343 12343
3 12336 14105 12341 12343 12342
4 12336 13938 12341 12343 12343

#set term wxt font "Monospace,12" size 600,400; set xlabel "Gradreduktion"; set ylabel "Iterationen"; set yrange [12000:16000] ;set xtics(0,1,2,3,4); plot "sweeping_only10k.dat" using 1:2 with lines lt rgb "#E6F598" lw 3 title "n = 0",    "sweeping_only10k.dat" using 1:3 with lines lt rgb "#D53E4F" lw 3 title "n = 1",      "sweeping_only10k.dat" using 1:4 with lines lt rgb "#F46D43" lw 3 title "n = 2",         "sweeping_only10k.dat" using 1:5 with lines lt rgb "#66C2A5" lw 3 title "n = 3",         "sweeping_only10k.dat" using 1:6 with lines lt rgb "#3288BD" lw 3 title "n = 4"
