# Sweep_to with Square FIRST
# kep0 kep1 kep2 kep3 kep4
0 1222 1222 1222 1222 1222
1 1222 1319 1356 1382 1379
2 1222 1365 1231 1369 1373
3 1222 1410 1229 1233 1411
4 1222 1313 1231 1231 1235

#set term wxt font "Monospace,12" size 600,400;set xlabel "Gradreduktion"; set ylabel "Iterationen"; set yrange [1200:1500] ;set xtics(0,1,2,3,4); plot "sweeping_first.dat" using 1:2 with lines lt rgb "#E6F598" lw 3 title "n = 0",    "sweeping_first.dat" using 1:3 with lines lt rgb "#D53E4F" lw 3 title "n = 1",      "sweeping_first.dat" using 1:4 with lines lt rgb "#F46D43" lw 3 title "n = 2",         "sweeping_first.dat" using 1:5 with lines lt rgb "#66C2A5" lw 3 title "n = 3",         "sweeping_first.dat" using 1:6 with lines lt rgb "#3288BD" lw 3 title "n = 4"
