0 +.104517717795E-0601
1 +.324004925163E-0601
2 +.122214657772E-0600
3 +.484690780094E-0600
4 +.342262941044E-0599
5 +.125359557829E-0598
6 +.243845882651E-0598
7 +.856537271236E-0598
8 +.236466344960E-0597
9 +.779341069999E-0597
10 +.855340936288E-0596
11 +.153408533226E-0595
12 +.118281497671E-0595
13 +.193860668974E-0595
14 +.746503457744E-0595
15 +.174250824162E-0594
16 +.493984926798E-0594
17 +.514697404720E-0593
18 +.763339646444E-0593
19 +.968104286097E-0593
20 +.257566412674E-0592
21 +.893653009970E-0592
22 +.317787090997E-0591
23 +.102782205091E-0590
24 +.679369243059E-0590
25 +.118968554193E-0589
26 +.189672646340E-0589
27 +.695714301474E-0589
28 +.267195652686E-0588
29 +.797613283577E-0588
30 +.312135275150E-0587
31 +.274623535551E-0587
32 +.227860732266E-0587
33 +.225703178321E-0586
34 +.200955913370E-0585
35 +.579111695873E-0585
36 +.872351012951E-0585
37 +.172010614404E-0584
38 +.689578357596E-0584
39 +.739009140370E-0584
40 +.128068400362E-0583
41 +.168466370936E-0582
42 +.654337977707E-0582
43 +.116794877807E-0581
44 +.327351150793E-0581
45 +.114673765516E-0580
46 +.440928623575E-0580
47 +.140211292301E-0579
48 +.560086493751E-0579
49 +.335539483462E-0579
50 +.365300405565E-0579
51 +.623578216846E-0578
52 +.460387435275E-0577
53 +.415428353318E-0577
54 +.261128664212E-0577
55 +.232424578546E-0577
56 +.542586459229E-0577
57 +.569032366257E-0576
58 +.139642857856E-0576
59 +.668270084439E-0577
60 +.325441023919E-0576
61 +.100148617098E-0575
62 +.533951574370E-0575
63 +.203103970796E-0574
64 +.416045694833E-0574
65 +.997835798845E-0574
66 +.673024782235E-0573
67 +.154180239149E-0572
68 +.270515197581E-0572
69 +.105533219679E-0571
70 +.334745194622E-0571
71 +.133733493957E-0570
72 +.105301506045E-0570
73 +.141374921264E-0570
74 +.218603571304E-0569
75 +.135891509463E-0568
76 +.331084024586E-0569
77 +.198312890193E-0569
78 +.402192417244E-0569
79 +.738894107251E-0569
80 +.840265282197E-0568
81 +.843953706181E-0568
82 +.831892203655E-0568
83 +.229845257807E-0567
84 +.755581331758E-0567
85 +.356020666418E-0566
86 +.132000789623E-0565
87 +.466417857267E-0565
88 +.151051798983E-0564
89 +.361416480935E-0564
90 +.105389588262E-0563
91 +.731669297156E-0563
92 +.978582762703E-0563
93 +.129351125687E-0562
94 +.437429114483E-0562
95 +.169305824288E-0561
96 +.566968491136E-0562
97 +.417257504834E-0562
98 +.891124887933E-0561
99 +.762938933465E-0560
100 +.197590767885E-0559
101 +.410288121433E-0559
102 +.103520092748E-0558
103 +.387279539149E-0558
104 +.466703194183E-0558
105 +.555811881914E-0558
106 +.550797907764E-0557
107 +.493297842881E-0556
108 +.180767098227E-0555
109 +.363313736164E-0555
110 +.971630244285E-0555
111 +.348512358023E-0554
112 +.130003724697E-0553
113 +.465066550711E-0553
114 +.180270549769E-0552
115 +.568600897335E-0552
116 +.226758828807E-0551
117 +.908225533998E-0552
118 +.747904317659E-0552
119 +.147580517552E-0550
120 +.122670048398E-0549
121 +.275678753445E-0549
122 +.550258306415E-0549
123 +.128465104893E-0548
124 +.448657656625E-0548
125 +.153522928273E-0547
126 +.484557366048E-0547
127 +.336585589880E-0546
128 +.437934227283E-0546
129 +.568517644112E-0546
130 +.192835146580E-0545
131 +.745602470995E-0545
132 +.227980783397E-0545
133 +.155564562645E-0545
134 +.340038442735E-0544
135 +.297171548851E-0543
136 +.844450041374E-0543
137 +.177703852758E-0542
138 +.466375723657E-0542
139 +.179071040410E-0541
140 +.153006929564E-0541
141 +.219296670905E-0541
142 +.319003284010E-0540
143 +.174969840651E-0539
144 +.216241132958E-0539
145 +.411187973239E-0539
146 +.775065891235E-0539
147 +.208264254678E-0538
148 +.184660857409E-0537
149 +.415496220302E-0537
150 +.721752286491E-0537
151 +.280981875416E-0536
152 +.909198261644E-0536
153 +.363977254789E-0535
154 +.454124169116E-0535
155 +.892887308113E-0535
156 +.113160789632E-0533
157 +.310510664488E-0533
158 +.343648950752E-0533
159 +.671120649212E-0533
160 +.271430730221E-0532
161 +.290731237325E-0532
162 +.503735058571E-0532
163 +.684830130449E-0531
164 +.275218391557E-0530
165 +.328281986130E-0530
166 +.648588521966E-0530
167 +.237345129871E-0529
168 +.912035418968E-0529
169 +.284051043777E-0528
170 +.112886718622E-0527
171 +.540578783982E-0528
172 +.246718297819E-0528
173 +.238965003210E-0527
174 +.226897247295E-0526
175 +.880271846363E-0526
176 +.127356199233E-0525
177 +.257717265152E-0525
178 +.901564929306E-0525
179 +.354193060037E-0524
180 +.837485392413E-0524
181 +.282638043928E-0523
182 +.166787594086E-0522
183 +.633719403612E-0522
184 +.440064315458E-0522
185 +.361486877098E-0522
186 +.301397185853E-0521
187 +.113944474516E-0520
188 +.136560101760E-0520
189 +.272913027211E-0520
190 +.104838097023E-0519
191 +.370096223598E-0519
192 +.144088440652E-0518
193 +.440489754321E-0518
194 +.174047069455E-0517
195 +.596688255333E-0518
196 +.437263009800E-0518
197 +.960586310665E-0517
198 +.938901035569E-0516
199 +.444771994594E-0515
200 +.381506612849E-0515
201 +.501827799508E-0515
202 +.124861088679E-0514
203 +.393039606921E-0514
204 +.249937113157E-0513
205 +.930401624971E-0513
206 +.142299473940E-0513
207 +.800745102862E-0514
208 +.189603897206E-0512
209 +.773345975720E-0512
210 +.904942531391E-0512
211 +.175216990614E-0511
212 +.629777784446E-0511
213 +.245670390250E-0510
214 +.661145521490E-0510
215 +.244536133529E-0509
216 +.746069640037E-0509
217 +.208301921778E-0508
218 +.148377279980E-0507
219 +.292011228519E-0507
220 +.474448416694E-0507
221 +.177539489414E-0506
222 +.665716837843E-0506
223 +.228042777087E-0505
224 +.908246852062E-0505
225 +.206015521841E-0504
226 +.673321489882E-0504
227 +.401619511256E-0503
228 +.134786510814E-0502
229 +.667495983556E-0503
230 +.784468645008E-0503
231 +.108800071734E-0501
232 +.263144473011E-0501
233 +.353769478725E-0501
234 +.834586200016E-0501
235 +.323223332951E-0500
236 +.446312346243E-0501
237 +.213459395894E-0501
238 +.732563715166E-0500
239 +.672478061210E-0499
240 +.247582303869E-0498
241 +.347640555849E-0498
242 +.681440875696E-0498
243 +.253981942519E-0497
244 +.951292486410E-0497
245 +.332846161725E-0496
246 +.131294692394E-0495
247 +.356063843424E-0495
248 +.132362637289E-0494
249 +.375789246850E-0494
250 +.983605224425E-0494
251 +.732800334408E-0493
252 +.103956789427E-0492
253 +.135755960272E-0492
254 +.466420415363E-0492
255 +.181102803386E-0491
256 +.108436533382E-0491
257 +.117900019663E-0491
258 +.201104207737E-0490
259 +.147529291126E-0489
260 +.125129894567E-0489
261 +.746511971809E-0490
262 +.650438707660E-0490
263 +.148830829337E-0489
264 +.164825949267E-0488
265 +.674184603866E-0489
266 +.148524133344E-0490
267 +.430493643485E-0491
268 +.258614451127E-0490
269 +.132832938806E-0489
270 +.587103838739E-0489
271 +.165098650417E-0488
272 +.582595676247E-0488
273 +.502862295662E-0487
274 +.117055769934E-0486
275 +.224711443501E-0486
276 +.773002286971E-0486
277 +.302406843702E-0485
278 +.725798708586E-0485
279 +.247752332387E-0484
280 +.126933513843E-0483
281 +.444629707178E-0483
282 +.803324489824E-0483
283 +.186093306095E-0482
284 +.154389537128E-0481
285 +.218282770149E-0481
286 +.267943179650E-0481
287 +.713564456023E-0481
288 +.245417241018E-0480
289 +.924536019287E-0480
290 +.309597356591E-0479
291 +.187366524276E-0478
292 +.443171010965E-0478
293 +.810571460938E-0478
294 +.320637815346E-0477
295 +.703806252752E-0477
296 +.225072859648E-0476
297 +.141707810822E-0475
298 +.463174570662E-0475
299 +.437017268409E-0475
300 +.890552714799E-0475
301 +.888332120626E-0474
302 +.865631549348E-0474
303 +.893831046304E-0474
304 +.287009736082E-0473
305 +.103720663200E-0472
306 +.232388320987E-0472
307 +.505935507156E-0472
308 +.455317124460E-0471
309 +.812241924166E-0471
310 +.634812821781E-0471
311 +.105757192613E-0470
312 +.404989708776E-0470
313 +.916224009275E-0470
314 +.200467630093E-0469
315 +.175353196797E-0468
316 +.216584637969E-0468
317 +.110029407634E-0468
318 +.156167121916E-0468
319 +.582166220720E-0468
320 +.218582534286E-0467
321 +.683474723613E-0467
322 +.337192505764E-0466
323 +.124382804477E-0465
324 +.269001624521E-0466
325 +.181180869575E-0466
326 +.360321224629E-0465
327 +.141640482695E-0464
328 +.168145307530E-0464
329 +.331055967140E-0464
330 +.122726481179E-0463
331 +.465464436950E-0463
332 +.155602287330E-0462
333 +.623196253775E-0462
334 +.107460106318E-0461
335 +.279385593386E-0461
336 +.279116376989E-0460
337 +.276375591556E-0460
338 +.279835642976E-0460
339 +.936390930670E-0460
340 +.344798180542E-0459
341 +.539764363650E-0459
342 +.834395676937E-0459
343 +.827610453316E-0458
344 +.440186493472E-0457
345 +.368954748282E-0457
346 +.521699196203E-0457
347 +.127579268325E-0456
348 +.401672158687E-0456
349 +.237196989128E-0455
350 +.816732666285E-0455
351 +.280315148528E-0455
352 +.207793294504E-0455
353 +.287301092123E-0454
354 +.105814968558E-0453
355 +.146044150845E-0453
356 +.329900914468E-0453
357 +.125204773516E-0452
358 +.433853137615E-0452
359 +.171335780131E-0451
360 +.454386818788E-0451
361 +.166514005071E-0450
362 +.644839758912E-0450
363 +.219989109413E-0449
364 +.126648458618E-0448
365 +.332587254099E-0448
366 +.600348913899E-0448
367 +.232434758438E-0447
368 +.603127722395E-0448
369 +.384636390431E-0448
370 +.922800182361E-0447
371 +.805272250613E-0446
372 +.228539817665E-0445
373 +.343755874603E-0445
374 +.674022410787E-0445
375 +.269622133060E-0444
376 +.224525329765E-0444
377 +.316055505345E-0444
378 +.464049295089E-0443
379 +.260880667908E-0442
380 +.254860671019E-0442
381 +.395525324473E-0442
382 +.710385520299E-0442
383 +.176633904889E-0441
384 +.162260644570E-0440
385 +.232832710645E-0440
386 +.319177930664E-0440
387 +.109355355205E-0439
388 +.426085637485E-0439
389 +.352430852319E-0439
390 +.491688508801E-0439
391 +.727011816737E-0438
392 +.419342721177E-0437
393 +.368775921175E-0437
394 +.520795425335E-0437
395 +.870101472217E-0437
396 +.199344657164E-0436
397 +.198873714857E-0435
398 +.118936212412E-0435
399 +.894166810132E-0436
400 +.310804634023E-0435
401 +.105868238569E-0434
402 +.362878959440E-0434
403 +.108100748816E-0433
404 +.656924610836E-0433
405 +.201536080475E-0432
406 +.340688008006E-0432
407 +.124021668109E-0431
408 +.313226590646E-0431
409 +.786426185113E-0431
410 +.704669587133E-0430
411 +.206745087228E-0429
412 +.365128681885E-0429
413 +.104286860142E-0428
414 +.401897265025E-0428
415 +.827490880140E-0428
416 +.250171059885E-0427
417 +.184303815740E-0426
418 +.530207554181E-0426
419 +.925923933265E-0426
420 +.342693095407E-0425
421 +.494151627354E-0425
422 +.734532495542E-0425
423 +.768692269301E-0424
424 +.488786052234E-0423
425 +.866607352176E-0424
426 +.446512273315E-0424
427 +.100402620828E-0423
428 +.173465681520E-0423
429 +.203041092582E-0422
430 +.269843143777E-0422
431 +.173519042803E-0422
432 +.278390578681E-0422
433 +.102930395806E-0421
434 +.404696802172E-0421
435 +.139374946733E-0420
436 +.772015612271E-0420
437 +.215458637095E-0419
438 +.369961405160E-0419
439 +.135781061156E-0418
440 +.239739182735E-0418
441 +.434054028655E-0418
442 +.438629392691E-0417
443 +.201755670692E-0416
444 +.221639878265E-0416
445 +.401592843217E-0416
446 +.128089106683E-0415
447 +.497902591176E-0415
448 +.110805653962E-0415
449 +.212419916137E-0416
450 +.190629836335E-0415
451 +.189157716216E-0414
452 +.878462396263E-0414
453 +.133189317142E-0413
454 +.279892568963E-0413
455 +.672924891293E-0413
456 +.224092815540E-0412
457 +.111578634408E-0411
458 +.389626496929E-0411
459 +.836433013092E-0411
460 +.223144472740E-0410
461 +.169383107792E-0409
462 +.429385494019E-0410
463 +.211477966846E-0410
464 +.101983237346E-0409
465 +.321423237700E-0409
466 +.142502806644E-0408
467 +.475897542861E-0408
468 +.162666031817E-0407
469 +.581301049765E-0407
470 +.223311592213E-0406
471 +.741368215960E-0406
472 +.121423421689E-0405
473 +.259183029820E-0405
474 +.222356942508E-0404
475 +.491915514589E-0404
476 +.777022449229E-0404
477 +.213897765120E-0403
478 +.802482013707E-0403
479 +.852827383035E-0403
480 +.875438242286E-0403
481 +.848564705301E-0402
482 +.784329180573E-0401
483 +.328105133711E-0400
484 +.591322836839E-0400
485 +.145356926738E-0399
486 +.440259085859E-0399
487 +.171692626829E-0398
488 +.136969088614E-0398
489 +.976102615756E-0399
490 +.871960389967E-0398
491 +.831328367775E-0397
492 +.388225044942E-0396
493 +.582947395557E-0396
494 +.121421912295E-0395
495 +.288647081154E-0395
496 +.951897845298E-0395
497 +.542317457813E-0394
498 +.206822742650E-0393
499 +.234930637939E-0393
500 +.332990962745E-0393
501 +.284835779179E-0392
502 +.541589291982E-0392
503 +.450165612391E-0392
504 +.770163234255E-0392
505 +.297352505303E-0391
506 +.561739498473E-0391
507 +.104592476761E-0390
508 +.988196873802E-0390
509 +.330132623894E-0389
510 +.398193390219E-0389
511 +.810116570235E-0389
512 +.323622643770E-0388
513 +.877800948167E-0388
514 +.327364282158E-0387
515 +.893539216327E-0387
516 +.277534048662E-0386
517 +.245925722040E-0385
518 +.188297078778E-0385
519 +.168208955845E-0385
520 +.559557043314E-0385
521 +.198025543665E-0384
522 +.531284896044E-0384
523 +.133826233393E-0383
524 +.107070313751E-0382
525 +.519405104351E-0383
526 +.336807675333E-0383
527 +.127246140934E-0382
528 +.424033658082E-0382
529 +.156440762826E-0381
530 +.483112404020E-0381
531 +.253699955232E-0380
532 +.908871146929E-0380
533 +.696220546494E-0380
534 +.118262493149E-0379
535 +.138753127102E-0378
536 +.798917777546E-0379
537 +.863847974099E-0380
538 +.657749417861E-0380
539 +.300525193964E-0379
540 +.155100717065E-0378
541 +.684278323792E-0378
542 +.203426634697E-0377
543 +.618481425522E-0377
544 +.388921954820E-0376
545 +.829549559261E-0376
546 +.147461827132E-0375
547 +.572272226721E-0375
548 +.184629781574E-0374
549 +.738984997848E-0374
550 +.865990403719E-0374
551 +.161390238999E-0373
552 +.211345664732E-0372
553 +.709003831665E-0372
554 +.851762475199E-0372
555 +.172798439152E-0371
556 +.688783368010E-0371
557 +.193908250470E-0370
558 +.739165053451E-0370
559 +.145492926516E-0369
560 +.362396980455E-0369
561 +.415598320619E-0368
562 +.127918276134E-0367
563 +.228445765559E-0367
564 +.654506948014E-0367
565 +.251097501808E-0366
566 +.622737783346E-0366
567 +.217972871342E-0365
568 +.982098609361E-0365
569 +.335820020256E-0364
570 +.109493727538E-0363
571 +.381457374382E-0363
572 +.168693971109E-0362
573 +.557444694838E-0362
574 +.177408975239E-0362
575 +.139544233260E-0362
576 +.218840981126E-0361
577 +.794527424954E-0361
578 +.111384839763E-0360
579 +.255336677341E-0360
580 +.972514295290E-0360
581 +.330179451488E-0359
582 +.131554353432E-0358
583 +.290808864099E-0358
584 +.931200992403E-0358
585 +.647138000649E-0357
586 +.228094893364E-0356
587 +.228719058917E-0356
588 +.497482354757E-0356
589 +.491063767733E-0355
590 +.678245748394E-0355
591 +.869496728681E-0355
592 +.298872881242E-0354
593 +.115863447262E-0353
594 +.597031757696E-0354
595 +.582414605995E-0354
596 +.104949959213E-0352
597 +.816613879460E-0352
598 +.114270679121E-0351
599 +.115818052645E-0351
600 +.140950237892E-0351
601 +.390185010389E-0351
602 +.315423768565E-0350
603 +.713577760127E-0350
604 +.128797714122E-0349
605 +.505637942280E-0349
606 +.143701862066E-0348
607 +.550971631284E-0348
608 +.916528959561E-0348
609 +.150710176740E-0347
610 +.147846601076E-0346
611 +.706344547414E-0346
612 +.741329406243E-0346
613 +.128570138224E-0345
614 +.387689708752E-0345
615 +.146210373608E-0344
616 +.229900755898E-0344
617 +.361077239084E-0344
618 +.363573465911E-0343
619 +.204256190740E-0342
620 +.139439740189E-0342
621 +.165800302060E-0342
622 +.357270939647E-0342
623 +.971160523182E-0342
624 +.779458083543E-0341
625 +.190877589558E-0340
626 +.351012835515E-0340
627 +.138623826185E-0339
628 +.300198397641E-0339
629 +.949522986526E-0339
630 +.616533357987E-0338
631 +.197360768901E-0337
632 +.230426476821E-0337
633 +.574176500078E-0337
634 +.467272906583E-0336
635 +.118753408368E-0335
636 +.223212565010E-0335
637 +.878276234790E-0335
638 +.186140313927E-0334
639 +.578351602676E-0334
640 +.393404349906E-0333
641 +.120889538513E-0332
642 +.175608460346E-0332
643 +.542575547066E-0332
644 +.290477857939E-0331
645 +.103896298883E-0330
646 +.151771795582E-0330
647 +.286482734475E-0330
648 +.251385042136E-0329
649 +.751721508319E-0329
650 +.133106686176E-0328
651 +.380710026301E-0328
652 +.146577993610E-0327
653 +.320617544044E-0327
654 +.101853164223E-0326
655 +.664524733116E-0326
656 +.218066669477E-0325
657 +.243886354100E-0325
658 +.579662789101E-0325
659 +.498734756059E-0324
660 +.109312736324E-0323
661 +.196360530514E-0323
662 +.750827785332E-0323
663 +.256440069933E-0322
664 +.101718121227E-0321
665 +.248805142314E-0321
666 +.861551690565E-0321
667 +.460068295503E-0320
668 +.175423355000E-0319
669 +.336582928923E-0319
670 +.767493167045E-0319
671 +.544243347774E-0318
672 +.980521491099E-0318
673 +.150656424680E-0317
674 +.548941656247E-0317
675 +.212651664572E-0316
676 +.572932889391E-0316
677 +.212038926095E-0315
678 +.754391803844E-0315
679 +.244808098450E-0314
680 +.161617736735E-0313
681 +.284812928254E-0313
682 +.455906439601E-0313
683 +.167560133936E-0312
684 +.642139193140E-0312
685 +.195223505262E-0311
686 +.769609960717E-0311
687 +.364994498728E-0311
688 +.127513422059E-0311
689 +.994050825561E-0311
690 +.986957386786E-0310
691 +.450011569496E-0309
692 +.438577859365E-0309
693 +.640874120255E-0309
694 +.173405361373E-0308
695 +.594971427475E-0308
696 +.243054902989E-0307
697 +.788925181291E-0307
698 +.328147727883E-0306
699 +.123278878829E-0305
700 +.210224554701E-0305
701 +.438041619616E-0305
702 +.337723074559E-0304
703 +.265682636480E-0304
704 +.230155114604E-0304
705 +.777590612542E-0304
706 +.275014900298E-0303
707 +.717832855021E-0303
708 +.175909979744E-0302
709 +.141337355112E-0301
710 +.561054560612E-0302
711 +.327934391127E-0302
712 +.133421026186E-0301
713 +.436386573173E-0301
714 +.171902402166E-0300
715 +.548417056552E-0300
716 +.252048178310E-0299
717 +.946064514875E-0299
718 +.563046791159E-0299
719 +.386530285999E-0299
720 +.315772737608E-0298
721 +.132307704241E-0297
722 +.233654559995E-0297
723 +.647394686592E-0297
724 +.220646854126E-0296
725 +.866197686327E-0296
726 +.225874806090E-0295
727 +.818491534460E-0295
728 +.298899779739E-0294
729 +.933460799799E-0294
730 +.514451618641E-0293
731 +.178494751780E-0292
732 +.199708522679E-0292
733 +.481030263032E-0292
734 +.431443561214E-0291
735 +.961860028611E-0291
736 +.166525051785E-0290
737 +.646994086473E-0290
738 +.212376527036E-0289
739 +.850119549646E-0289
740 +.133931951353E-0288
741 +.322092230314E-0288
742 +.349391431989E-0287
743 +.431446536790E-0288
744 +.951514425547E-0289
745 +.388201385992E-0288
746 +.106721622451E-0287
747 +.572045437340E-0287
748 +.251569841512E-0286
749 +.775560262464E-0286
750 +.241322952043E-0285
751 +.145129510727E-0284
752 +.350377414654E-0284
753 +.644449686469E-0284
754 +.254758984652E-0283
755 +.513514148661E-0283
756 +.153103882857E-0282
757 +.114381046222E-0281
758 +.309165076521E-0281
759 +.555128248962E-0281
760 +.213385899332E-0280
761 +.290292815325E-0281
762 +.112300840272E-0281
763 +.319625361126E-0280
764 +.299222888443E-0279
765 +.119367881172E-0278
766 +.154247768493E-0278
767 +.284381542626E-0278
768 +.972994108732E-0278
769 +.384110957153E-0277
770 +.591301595241E-0277
771 +.139317707515E-0276
772 +.153884198649E-0275
773 +.588966742633E-0276
774 +.228776802030E-0277
775 +.403048539108E-0278
776 +.863437556375E-0278
777 +.486835030373E-0277
778 +.214050397435E-0276
779 +.604826647431E-0276
780 +.213968692828E-0275
781 +.183825883373E-0274
782 +.435877473618E-0274
783 +.846657783027E-0274
784 +.293795130300E-0273
785 +.114452818853E-0272
786 +.300030446273E-0272
787 +.109092744973E-0271
788 +.445089712388E-0271
789 +.156040726103E-0270
790 +.810269372728E-0270
791 +.243377277387E-0269
792 +.353183642476E-0269
793 +.109221293652E-0268
794 +.586757192855E-0268
795 +.209863410837E-0267
796 +.298301652976E-0267
797 +.548520333418E-0267
798 +.482985682377E-0266
799 +.151645653023E-0265
800 +.271258522140E-0265
801 +.777814431820E-0265
802 +.297758285359E-0264
803 +.774162285573E-0264
804 +.280145742419E-0263
805 +.102096223049E-0262
806 +.318501019634E-0262
