# Sweep_to with Square First
# kep0 kep1 kep2 kep3 kep4
0 12336 12336 12336 12336 12336
1 12336 13499 13859 14006 14065
2 12336 13970 12344 13969 13973
3 12336 14413 12342 12342 14412
4 12336 13368 12342 12341 12343

#set term wxt font "Monospace,12" size 600,400;set xlabel "Gradreduktion"; set ylabel "Iterationen"; set yrange [12000:16000] ;set xtics(0,1,2,3,4); plot "sweeping_first10k.dat" using 1:2 with lines lt rgb "#E6F598" lw 3 title "n = 0",    "sweeping_first10k.dat" using 1:3 with lines lt rgb "#D53E4F" lw 3 title "n = 1",      "sweeping_first10k.dat" using 1:4 with lines lt rgb "#F46D43" lw 3 title "n = 2",         "sweeping_first10k.dat" using 1:5 with lines lt rgb "#66C2A5" lw 3 title "n = 3",         "sweeping_first10k.dat" using 1:6 with lines lt rgb "#3288BD" lw 3 title "n = 4"
