# Sweep_to with Square FIRST
# keep0     keep1       keep2   keep3   keep4
0 0.168307 0.14766    0.145969 1.02955   15266
1 0.168307 0.551003    0.533731   14502   12340
2 0.168307 0.73238     12344   12343   12343
3 0.168307 1.21772     12341   12343   12342
4 0.168307 1.66524     12341   12343   12343
